"glotto";"language name";"latitude";"longitude";"comment";"Source";"author";"title";"publication";"publisher";"school";"address";"year";"edition";"entryType";"booktitle";"editor";"link";"date of entry";"link to source";"family";"Kinship";"Pronouns";"ISO";"Classification";"location";"marriage_rule"
"yeyi1239";"Yeyi";23,65565;-19,56084;"The forms listed below are given in the system of transcription used by Seidel (2008). In addition to the A, S, and O forms listed below, a paradigm of monosyllabic personal pronouns also exists, see Seidel (2008:168 ff) for these forms and attendant discussion. Also note, the possessive forms listed below are bound stems that index the person or, in the case of third person referents, the noun class of the possessor (Seidel 2008:163). These forms are obligatorily marked with an prefixal concord morpheme which indexes the noun class of the possessum (Seidel 2008:163). Related to this, note that the third person possessive forms listed below are in fact the possessive stems used for class 1 nouns (terms for humans) while the third person plural forms are the stems used for class 2 nouns (one of the plural associates of class 1). Finally, an additional paradigm of 'complex possessive' forms also exists, see Seidel (2008:166 ff) for discussion of the form and function of the elements of this paradigm. ";"Seidel, Frank. 2008. A Grammar of Yeyi: A Bantu Language of Southern Africa. Köln: Rüdiger Köppe Verlag. ";"Seidel, Frank";" A Grammar of Yeyi: A Bantu Language of Southern Africa";2008;;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > Central-Western Bantu > yeyi1239";;
"gusi1247";"Ekegusii ";34,78966;-0,8117;"The forms listed below are given in a phonemic transcription using the system of transcription adopted by Cammenga (2002). Chapter two of Cammenga (2002) contains extensive discussion of phonological rules which account for the surface realisation of the forms listed below. In addition, note that possessive pronouns agree with the possessed noun in noun class and the possessor in number and person (Cammenga 2002:329-32). The forms listed below are those used with class one possessed nouns. See Cammenga (2002:329-31) for a complete statement of the forms for possessed nouns of all classes.";"Cammenge, Jelle. 2002. Phonology and Morphology of Ekegusii: A Bantu Language of Kenya. Köln: Rüdiger Köppe Verlag. ";"Cammenge, Jelle";" Phonology and Morphology of Ekegusii: A Bantu Language of Kenya";2002;;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > East Nyanza > Nyanza Mara > North Mara > gusi1247";;
"tomm1242";"Dogon, Tommo So";"no longitude";"no latitude";;"Plungian, Vladimir. 1995. Dogon. München: LINCOM Europa.";"Plungian, Vladimir";" Dogon";1995;;;;;;;;;;;;;;;;"Dogon > Escarpment Dogon > tomm1242";;
"noon1242";"Noon";-16,89935;14,81197;"There is an animacy and distance distinction in the third person A and S pronouns (Soukka 2000:106).";"Soukka, Maria. 2000. A Descriptive Grammar of Noon: A Cangin Language of Senegal. München: LINCOM Europa.  ";"Soukka, Maria";" A Descriptive Grammar of Noon: A Cangin Language of Senegal";2000;;;;;;;;;;;;;;;;"Atlantic-Congo > North-Central Atlantic > North Atlantic > Cangin > Saafi-Noon-Lehar > Noon-Lehar > noon1242";;
"sran1240";"Sranan";-55,74485;5,79751;;"Wilner, John (ed.). 2007. Wortubuku fu Sranan Tongo: Sranan Tongo  - English Dictionary. 5th edition. SIL International. Online: <http://www-01.sil.org/americas/suriname/Sranan/STEng.pdf>. ";"Wilner, John (ed";2007;")";;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglian > Mercian > Macro-English > Guinea Coast Creole English > Surinamese Creole English > Eastern Maroons > sran1240";;
"sumi1235";"Sumi";94,41781;25,98778;"no comment";;;;;;;;;;;;;;;;;;;;"Sino-Tibetan > Kuki-Chin-Naga > Naga > Angami-Ao > Angami-Pochuri > Rengma-Simi > sumi1235";;
"jara1266";"Jarai";"no longitude";"no latitude";"In addition to the forms listed below, Jensen (2014:17) also describes a fourth person pronoun /gəʔ/. The properties of this pronoun are similar to the 3S form /ɲu/, ‘except that the [forth-person] pronoun’s reference is treated as more distant in some way’ (Jensen 2014:17).   ";"Jensen, Joshua. 2014. Jarai Clauses and Noun Phrases: Syntactic Structures in an Austronesian Language. Boston, Berlin: De Gruyter Mouton.  ";"Jensen, Joshua";" Jarai Clauses and Noun Phrases: Syntactic Structures in an Austronesian Language";2014;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Malayo-Sumbawan > North and East Malayo-Sumbawan > Aceh-Chamic > Chamic > Highlands Chamic > Rade-Jarai > jara1266";;
"daas1238";"Daasanach";36,12641;4,70169;"The forms listed below are given in the system of transcription employed by Tosco (2001). In addition, note that the third person O form /ʰí/ listed below is, in the terminology of Tosco (2001), a 'Verbal' pronoun that only functions as a third person O form where a nominal object has been left dislocated for pragmatic or syntactic reasons (Tosco 2001:221). In this case /ʰí/ appears in the position from which the object has been 'moved' (Tosco 2001:221). Where no left dislocation occurs, Tosco (2001:221) suggests that (apparently) generic nouns such as /mí/ ('man') serve the function of third person object pronouns. Despite this, Tosco (2001) does not provide discussion that is sufficiently explicit to allow for the determination of precisely what forms are used in place of third person O pronouns, which are listed as absent in the paradigm of 'Object' pronouns (Tosco 2001:211). Thus, subject to future review, /ʰí/ is listed below in order to fill all cells. Finally, the forms listed by Tosco (2001:210-14) as the 'Subject' pronouns are given below as the A/S forms. These pronouns may only appear in what Tosco (2001) terms 'Topicalised' sentences with a 'Perfect' or 'Dependent' verbal form. While elements of two other sets of pronouns may also function as A/S pronouns with other verbal forms (see Tosco 2001:210-14 for discussion), 'Perfect' verbal forms are by far the most common in the language and are 'used for any action unless it is specifically describing an event that has not yet occurred at the time of utterance' (Tosco 2001:264). Hence, the 'Subject' pronouns are reproduced below as the most commonly occurring elements that may serve the A/S function. ";"Tosco, Mauro. 2001. The Dhaasana Language. Köln: Rüdiger Köppe Verlag. ";"Tosco, Mauro";" The Dhaasana Language";2001;;;;;;;;;;;;;;;;"Afro-Asiatic > Cushitic > East Cushitic > Lowland East Cushitic > Southern Lowland East Cushitic > Mainstream Lowland East Cushitic > Omo-Tana > Western Omo-Tana > daas1238";;
"east2440";"East Makian";127,42407;0,06934;;"Bowden, John. 2001. Taba: Description of a South Halmahera Language. 521. Pacific Linguistics: Canberra.";"Bowden, John";" Taba: Description of a South Halmahera Language";2001;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Greater SHWNG > South Halmahera-West New Guinea > Raja Ampat-South Halmahera > South Halmahera > East Makian-Gane > east2440";;
"sain1246";"Saint Lucian Creole French";-60,96529;13,89405;;"Carrington, Lawrence D. 1984. St. Lucian Creole: A Descriptive Analysis of its Phnology and Morpho-Syntax. Hamburg: Helmut Buske Verlag. ";"Carrington, Lawrence D";" St";1984;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Oil > Central Oil > Macro-French > Circum-Caribbean French > Lesser Antillean French Creole > Lucia-Miguel Creole French > sain1246";;
"koro1298";"Koromfe";-0,91043;14,16811;;"Rennison, John R. 1997. Koromfe. London: Routledge. ";"Rennison, John R";" Koromfe";1997;;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > North Volta-Congo > Gur > Central Gur > Northern Central Gur > koro1298";;
"hano1246";"Raga";168,16824;-15,56091;;"Vari-Bogiri, Hannah. (2011). Phonology and morpho-syntax of Raga, Vanuatu (PhD), The University of the South Pacific, Port-Vila.   ";"Vari-Bogiri, Hannah";" Phonology and morpho-syntax of Raga, Vanuatu (PhD), The University of the South Pacific, Port-Vila";-2011;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Northern Vanuatu > hano1246";;
"apma1240";"Abma";168,18738;-15,74853;;"Schneider, Cynthia. (2010). A grammar of Abma: a language of Pentecost Island, Vanuatu. Canberra: Australian National University.";"Schneider, Cynthia";" A grammar of Abma: a language of Pentecost Island, Vanuatu";-2010;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > South Pentecost > apma1240";;
"male1297";"Malecu";-84,7311;10,75353;;"Constenla Umaña, Adolfo. 1998. Gramática de lengua Guatusa. Heredia, Costa Rica: EUNA. 244pp.";"Constenla Umaña, Adolfo";" Gramática de lengua Guatusa";1998;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Votic Chibchan > male1297";;
"sanb1242";"Guna San Blas";-78,16611;8,94933;;"Smith, Wikaliler. 2014. A grammar of Guna -- A community-centered approach. PhD Thesis. University of Texas";"Smith, Wikaliler";" A grammar of Guna -- A community-centered approach";2014;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Eastern Isthmic Chibchan > Kuna > sanb1242";;
"nort2972";"Northern Embera";-78,18955;8,23726;;"Pardo Rojas, Mauricio y Aguirre, Daniel L. (1993). Dialectología chocó";"Pardo Rojas, Mauricio y Aguirre, Daniel L";" Dialectología chocó";-1993;;;;;;;;;;;;;;;;"Chocoan > Embera > Atrato > Panama-Baudo-Atrato > nort2972";;
"brib1243";"Bribri";-83,09607;9,34562;;"Constenla Umaña, Adolfo and Margery Peña, Enrique. 1979. Bribri II. San José: Editorial Universitaria de Costa Rica. 112pp.";"Constenla Umaña, Adolfo and Margery Peña, Enrique";" Bribri II";1979;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Western Isthmic Chibchan > Viceitic > brib1243";;
"cabe1245";"Cabecar";-83,39357;9,64125;;"Margery Peña, Enrique. 1989. Diccionario Cabécar-Español, Español-Cabécar. Editorial de la Universidad de Costa Rica. 676pp.";"Margery Peña, Enrique";" Diccionario Cabécar-Español, Español-Cabécar";1989;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Western Isthmic Chibchan > Viceitic > cabe1245";;
"boru1252";"Boruca";-83,20706;8,88129;;"Castro, Damaris. 2010. The noun phrase in Boruca: studying a recently extinct language. STUF - Language Typology and Universals 63. 196-220. Stockholm Germany: Akademie Verlag GmbH.";"Castro, Damaris";" The noun phrase in Boruca: studying a recently extinct language";2010;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Western Isthmic Chibchan > boru1252";;
"trin1276";"Teribe";-61,29505;10,41952;;"Quesada, J. Diego. 2000. A Grammar of Teribe. (LINCOM Studies in Native American Linguistics, 36.) Munich: München: Lincom. v+199pp.";"Quesada, J";2000;" Diego";;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglian > Mercian > Macro-English > Guinea Coast Creole English > Caribbean English Creole > Eastern Caribbean Creole > Barbados-Eustatius > Barbados-Trinidad > trin1276";;
"bugl1243";"Buglere";-81,23474;8,56363;"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Eastern Isthmic Chibchan > Guaymiic > bugl1243";;
"ngab1239";"Ngäbere";-81,85312;8,67031;"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Eastern Isthmic Chibchan > Guaymiic > ngab1239";;
"bord1248";"Kuna";-77,04299;7,93665;"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Isthmic Chibchan > Eastern Isthmic Chibchan > Kuna > bord1248";;
"rama1270";"Rama ";-83,71928;11,62732;"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Votic Chibchan > rama1270";;
"pech1241";"Pech";-85,38681;15,76432;"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > pech1241";;
"cogu1240";"Cogui";-73,83543;10,95076;;"Ortíz Ricaurte, Carolina. 2000. In García Nuñez, Luis Fernando (ed). Lenguas Indígenas de Colombia, una visión descriptiva. Instituto Caro y Cuervo: Bogotá. 757-790.";"Ortíz Ricaurte, Carolina";" In García Nuñez, Luis Fernando (ed)";2000;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Northern Magdalenic > Arhuacic > cogu1240";;
"arhu1242";"Arhuaco";-73,64372;10,69529;;"Frank, Paul Stephen. 1985. A Grammar of Ika (Chibchan, Colombia). University of Pennsylvania. 194pp. (Doctoral dissertation).";"Frank, Paul Stephen";" A Grammar of Ika (Chibchan, Colombia)";1985;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Northern Magdalenic > Arhuacic > Eastern-Southern Arhuacic > arhu1242";;
"mala1522";"Damana";-73,41333;10,93166;"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Northern Magdalenic > Arhuacic > Eastern-Southern Arhuacic > Eastern Arhuacic > mala1522";;
"chim1309";"Chimila";-74,25356;10,19012;;"Trillos Amaya, María 1996. Categorias grammatical del Ette Taara: lengua de los chimilas";"Trillos Amaya, María 1996";"missing";" Categorias grammatical del Ette Taara: lengua de los chimilas";;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Northern Magdalenic > chim1309";;
"bari1297";"Bari";-73,21597;8,91802;"In the expression of possession the personal pronouns...precede the possessum, which in turn takes the prefix (C)a-, the consonant preceding the vowel represents a reduplication of the initial consonant of the pronouns expressing first and second person singular. p365";"Diego J. Quesada 2004. The Barí Language of Venezuela: A Glimpse at the Chibchan Periphery";"Diego J";" The Barí Language of Venezuela: A Glimpse at the Chibchan Periphery";" Quesada 2004";;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Southern Magdalenic > bari1297";;
"chib1270";"Chibcha";"no longitude";"no latitude";"no comment";;;;;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Southern Magdalenic > Chibcha-Duit > chib1270";;
"cent2150";"Tunebo Central";-72,25885;6,66414;"eya and eayay are 3st person singular for personal pronoun and possessive pronoun. eyina and eyinay are 3st person plural for personal pronoun and possessive pronoun. ";"Headland, Edna R. 1994. Diccionario bilingüe tunebo-español con una breve gramática. Masters Thesis. University of Texas at Arlington.";"Headland, Edna R";" Diccionario bilingüe tunebo-español con una breve gramática";1994;;;;;;;;;;;;;;;;"Chibchan > Core Chibchan > Magdalenic > Southern Magdalenic > Tunebo > cent2150";;
